,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
5234,'211188C0200,'211188C02004,'21,PUEBLA,'115,PUEBLA,'1188,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,642.0,662.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5235,'211188C0300,'211188C03004,'21,PUEBLA,'115,PUEBLA,'1188,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,641.0,661.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5236,'211188C0400,'211188C04004,'21,PUEBLA,'115,PUEBLA,'1188,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,641.0,661.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5237,'211188S0100,'211188S01004E,'21,PUEBLA,'115,PUEBLA,'1188,'01,S,'00,1,4E,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,0.0,1000.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5238,'211188S0200,'211188S02004E,'21,PUEBLA,'115,PUEBLA,'1188,'02,S,'00,1,4E,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,0.0,1000.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5239,'211189B0100,'211189B01004,'21,PUEBLA,'115,PUEBLA,'1189,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,413.0,433.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5240,'211189C0100,'211189C01004,'21,PUEBLA,'115,PUEBLA,'1189,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,412.0,432.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5241,'211190B0100,'211190B01004,'21,PUEBLA,'115,PUEBLA,'1190,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,595.0,615.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5242,'211190C0100,'211190C01004,'21,PUEBLA,'115,PUEBLA,'1190,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,595.0,615.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5243,'211190C0200,'211190C02004,'21,PUEBLA,'115,PUEBLA,'1190,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,594.0,614.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5244,'211191B0100,'211191B01004,'21,PUEBLA,'115,PUEBLA,'1191,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,566.0,586.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5245,'211191C0100,'211191C01004,'21,PUEBLA,'115,PUEBLA,'1191,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,565.0,585.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5246,'211191C0200,'211191C02004,'21,PUEBLA,'115,PUEBLA,'1191,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,565.0,585.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5247,'211191C0300,'211191C03004,'21,PUEBLA,'115,PUEBLA,'1191,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,565.0,585.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5248,'211192B0100,'211192B01004,'21,PUEBLA,'115,PUEBLA,'1192,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,595.0,615.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5249,'211192C0100,'211192C01004,'21,PUEBLA,'115,PUEBLA,'1192,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,595.0,615.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5250,'211193B0100,'211193B01004,'21,PUEBLA,'115,PUEBLA,'1193,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,684.0,704.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5251,'211193C0100,'211193C01004,'21,PUEBLA,'115,PUEBLA,'1193,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,683.0,703.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5252,'211193C0200,'211193C02004,'21,PUEBLA,'115,PUEBLA,'1193,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,683.0,703.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5253,'211193C0300,'211193C03004,'21,PUEBLA,'115,PUEBLA,'1193,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,683.0,703.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5254,'211193C0400,'211193C04004,'21,PUEBLA,'115,PUEBLA,'1193,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,683.0,703.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5255,'211194B0100,'211194B01004,'21,PUEBLA,'115,PUEBLA,'1194,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,663.0,683.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5256,'211194C0100,'211194C01004,'21,PUEBLA,'115,PUEBLA,'1194,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,662.0,682.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5257,'211194C0200,'211194C02004,'21,PUEBLA,'115,PUEBLA,'1194,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,662.0,682.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5258,'211194C0300,'211194C03004,'21,PUEBLA,'115,PUEBLA,'1194,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,662.0,682.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5259,'211195B0100,'211195B01004,'21,PUEBLA,'115,PUEBLA,'1195,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,672.0,692.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5260,'211195C0100,'211195C01004,'21,PUEBLA,'115,PUEBLA,'1195,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,672.0,692.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5261,'211195C0200,'211195C02004,'21,PUEBLA,'115,PUEBLA,'1195,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,672.0,692.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5262,'211197B0100,'211197B01004,'21,PUEBLA,'115,PUEBLA,'1197,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,732.0,752.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5263,'211197C0100,'211197C01004,'21,PUEBLA,'115,PUEBLA,'1197,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,732.0,752.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5264,'211197C0200,'211197C02004,'21,PUEBLA,'115,PUEBLA,'1197,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,731.0,751.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5265,'211197C0300,'211197C03004,'21,PUEBLA,'115,PUEBLA,'1197,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,731.0,751.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5266,'211198B0100,'211198B01004,'21,PUEBLA,'115,PUEBLA,'1198,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,565.0,585.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5267,'211198C0100,'211198C01004,'21,PUEBLA,'115,PUEBLA,'1198,'01,C,'00,1,4,sin_dato,692,sin_dato,sin_dato,0,,,,,0,,,,,0,,,,0,0,sin_dato,0.0,565.0,585.0, - ,1,F,5dff6bf2f8eca89c63417553d6192eb9059d1bd327683532fbba9e32d27f39c2,2024-05-12 15:25:29,2024-05-12 15:41:17,2024-05-12 15:49:29,CATD,ESCANER,ACTA PREP,0 days 00:15:48,15.8
5268,'211198C0200,'211198C02004,'21,PUEBLA,'115,PUEBLA,'1198,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,565.0,585.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5269,'211198C0300,'211198C03004,'21,PUEBLA,'115,PUEBLA,'1198,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,564.0,584.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5270,'211199B0100,'211199B01004,'21,PUEBLA,'115,PUEBLA,'1199,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,607.0,627.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5271,'211199C0100,'211199C01004,'21,PUEBLA,'115,PUEBLA,'1199,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,606.0,626.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5272,'211199C0200,'211199C02004,'21,PUEBLA,'115,PUEBLA,'1199,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,606.0,626.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5273,'211199C0300,'211199C03004,'21,PUEBLA,'115,PUEBLA,'1199,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,606.0,626.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5274,'211199C0400,'211199C04004,'21,PUEBLA,'115,PUEBLA,'1199,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,606.0,626.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5275,'211200B0100,'211200B01004,'21,PUEBLA,'115,PUEBLA,'1200,'01,B,'00,1,4,sin_dato,254,sin_dato,sin_dato,68,,,,,186,,,,,sin_dato,,,,5,6,sin_dato,265.0,605.0,625.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e7e1aed38e515c84c29691840c15cb169a046e1739a90ba5debabd2f490582b7,2024-05-12 15:27:51,2024-05-12 15:45:05,2024-05-12 15:48:53,CATD,ESCANER,ACTA PREP,0 days 00:17:14,17.23
5276,'211200C0100,'211200C01004,'21,PUEBLA,'115,PUEBLA,'1200,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,605.0,625.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5277,'211200C0200,'211200C02004,'21,PUEBLA,'115,PUEBLA,'1200,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,604.0,624.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5278,'211200C0300,'211200C03004,'21,PUEBLA,'115,PUEBLA,'1200,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,604.0,624.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5279,'211200C0400,'211200C04004,'21,PUEBLA,'115,PUEBLA,'1200,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,604.0,624.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5280,'211201B0100,'211201B01004,'21,PUEBLA,'115,PUEBLA,'1201,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,681.0,701.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5281,'211201C0100,'211201C01004,'21,PUEBLA,'115,PUEBLA,'1201,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,681.0,701.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5282,'211201C0200,'211201C02004,'21,PUEBLA,'115,PUEBLA,'1201,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,681.0,701.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5283,'211201C0300,'211201C03004,'21,PUEBLA,'115,PUEBLA,'1201,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,681.0,701.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5284,'211201C0400,'211201C04004,'21,PUEBLA,'115,PUEBLA,'1201,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,680.0,700.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5285,'211202B0100,'211202B01004,'21,PUEBLA,'115,PUEBLA,'1202,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,615.0,635.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5286,'211202C0100,'211202C01004,'21,PUEBLA,'115,PUEBLA,'1202,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,615.0,635.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5287,'211202C0200,'211202C02004,'21,PUEBLA,'115,PUEBLA,'1202,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,614.0,634.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5288,'211203B0100,'211203B01004,'21,PUEBLA,'115,PUEBLA,'1203,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,557.0,577.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5289,'211203C0100,'211203C01004,'21,PUEBLA,'115,PUEBLA,'1203,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,557.0,577.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5290,'211203C0200,'211203C02004,'21,PUEBLA,'115,PUEBLA,'1203,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,556.0,576.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5291,'211204B0100,'211204B01004,'21,PUEBLA,'115,PUEBLA,'1204,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,648.0,668.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5292,'211204C0100,'211204C01004,'21,PUEBLA,'115,PUEBLA,'1204,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,648.0,668.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5293,'211204C0200,'211204C02004,'21,PUEBLA,'115,PUEBLA,'1204,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,648.0,668.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5294,'211204C0300,'211204C03004,'21,PUEBLA,'115,PUEBLA,'1204,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,648.0,668.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5295,'211204C0400,'211204C04004,'21,PUEBLA,'115,PUEBLA,'1204,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,647.0,667.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5296,'211206B0100,'211206B01004,'21,PUEBLA,'115,PUEBLA,'1206,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,742.0,762.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5297,'211206C0100,'211206C01004,'21,PUEBLA,'115,PUEBLA,'1206,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,742.0,762.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5298,'211206C0200,'211206C02004,'21,PUEBLA,'115,PUEBLA,'1206,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,742.0,762.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5299,'211206C0300,'211206C03004,'21,PUEBLA,'115,PUEBLA,'1206,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,742.0,762.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5300,'211206C0400,'211206C04004,'21,PUEBLA,'115,PUEBLA,'1206,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,742.0,762.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5301,'211206C0500,'211206C05004,'21,PUEBLA,'115,PUEBLA,'1206,'05,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,741.0,761.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5302,'211206C0600,'211206C06004,'21,PUEBLA,'115,PUEBLA,'1206,'06,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,741.0,761.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5303,'211207B0100,'211207B01004,'21,PUEBLA,'115,PUEBLA,'1207,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,588.0,608.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5304,'211207C0100,'211207C01004,'21,PUEBLA,'115,PUEBLA,'1207,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,588.0,608.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5305,'211208B0100,'211208B01004,'21,PUEBLA,'115,PUEBLA,'1208,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,533.0,553.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5306,'211208C0100,'211208C01004,'21,PUEBLA,'115,PUEBLA,'1208,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,532.0,552.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5307,'211209B0100,'211209B01004,'21,PUEBLA,'115,PUEBLA,'1209,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,591.0,611.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5308,'211209C0100,'211209C01004,'21,PUEBLA,'115,PUEBLA,'1209,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,591.0,611.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5309,'211209C0200,'211209C02004,'21,PUEBLA,'115,PUEBLA,'1209,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,590.0,610.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5310,'211210B0100,'211210B01004,'21,PUEBLA,'115,PUEBLA,'1210,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,550.0,570.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5311,'211210C0100,'211210C01004,'21,PUEBLA,'115,PUEBLA,'1210,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,550.0,570.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5312,'211211B0100,'211211B01004,'21,PUEBLA,'115,PUEBLA,'1211,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,613.0,633.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5313,'211211C0100,'211211C01004,'21,PUEBLA,'115,PUEBLA,'1211,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,613.0,633.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5314,'211211C0200,'211211C02004,'21,PUEBLA,'115,PUEBLA,'1211,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,613.0,633.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5315,'211211C0300,'211211C03004,'21,PUEBLA,'115,PUEBLA,'1211,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,613.0,633.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5316,'211212B0100,'211212B01004,'21,PUEBLA,'115,PUEBLA,'1212,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,717.0,737.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5317,'211212C0100,'211212C01004,'21,PUEBLA,'115,PUEBLA,'1212,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,716.0,736.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5318,'211212C0200,'211212C02004,'21,PUEBLA,'115,PUEBLA,'1212,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,716.0,736.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5319,'211212C0300,'211212C03004,'21,PUEBLA,'115,PUEBLA,'1212,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,716.0,736.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5320,'211212C0400,'211212C04004,'21,PUEBLA,'115,PUEBLA,'1212,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,716.0,736.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5321,'211213B0100,'211213B01004,'21,PUEBLA,'115,PUEBLA,'1213,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,738.0,758.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5322,'211213C0100,'211213C01004,'21,PUEBLA,'115,PUEBLA,'1213,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,737.0,757.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5323,'211213C0200,'211213C02004,'21,PUEBLA,'115,PUEBLA,'1213,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,737.0,757.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5324,'211213C0300,'211213C03004,'21,PUEBLA,'115,PUEBLA,'1213,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,737.0,757.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5325,'211213C0400,'211213C04004,'21,PUEBLA,'115,PUEBLA,'1213,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,737.0,757.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5326,'211213C0500,'211213C05004,'21,PUEBLA,'115,PUEBLA,'1213,'05,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,737.0,757.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5327,'211214B0100,'211214B01004,'21,PUEBLA,'115,PUEBLA,'1214,'01,B,'00,1,4,sin_dato,567,sin_dato,567,22,,,,,0,,,,,232,,,,0,0,567,254.0,727.0,747.0, - ,1,F,be5b354dbe6c17b9da3ce239e91d25f32433c2e928c31cc534685dd8cebe8bd2,2024-05-12 13:13:09,2024-05-12 13:35:58,2024-05-12 13:46:40,CATD,ESCANER,ACTA PREP,0 days 00:22:49,22.82
5328,'211214C0100,'211214C01004,'21,PUEBLA,'115,PUEBLA,'1214,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5329,'211214C0200,'211214C02004,'21,PUEBLA,'115,PUEBLA,'1214,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5330,'211214C0300,'211214C03004,'21,PUEBLA,'115,PUEBLA,'1214,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5331,'211214C0400,'211214C04004,'21,PUEBLA,'115,PUEBLA,'1214,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5332,'211214C0500,'211214C05004,'21,PUEBLA,'115,PUEBLA,'1214,'05,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5333,'211214C0600,'211214C06004,'21,PUEBLA,'115,PUEBLA,'1214,'06,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5334,'211214C0700,'211214C07004,'21,PUEBLA,'115,PUEBLA,'1214,'07,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5335,'211214C0800,'211214C08004,'21,PUEBLA,'115,PUEBLA,'1214,'08,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5336,'211214C0900,'211214C09004,'21,PUEBLA,'115,PUEBLA,'1214,'09,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5337,'211214C0100,'211214C01004,'21,PUEBLA,'115,PUEBLA,'1214,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0.0,727.0,747.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
