ID_ENTIDAD,ID_DISTRITO_LOCAL,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
21,015,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,015,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,MRPP,,
21,016,SEHHP,,
21,016,CI1,,
21,016,CI2,,
21,016,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,016,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,MRPP,,
21,017,SEHHP,,
21,017,CI1,,
21,017,CI2,,
21,017,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,017,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,MRPP,,
21,018,SEHHP,,
21,018,CI1,,
21,018,CI2,,
21,018,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,018,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,PAN,,
21,019,PRI,,
21,019,PRD,,
21,019,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,PSI,,
21,019,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,MRPP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,SEHHP,,
21,019,CI1,,
21,019,CI2,,
21,019,C_PAN_PRI_PRD_PSI,,
21,019,C_PAN_PRI_PRD,,
21,019,C_PAN_PRI_PSI,,
21,019,C_PAN_PRD_PSI,,
21,019,C_PRI_PRD_PSI,,
21,019,C_PAN_PRI,,
21,019,C_PAN_PRD,,
21,019,C_PAN_PSI,,
21,019,C_PRI_PRD,,
21,019,C_PRI_PSI,,
21,019,C_PRD_PSI,,
21,019,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,MRPP,,
21,020,SEHHP,,
21,020,CI1,,
21,020,CI2,,
21,020,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,020,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,MRPP,,
21,021,SEHHP,,
21,021,CI1,,
21,021,CI2,,
21,021,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PT_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,021,C_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,MRPP,,
21,022,SEHHP,,
21,022,CI1,,
21,022,CI2,,
21,022,C_PAN_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PAN_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PAN_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PAN_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PRI_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PAN_PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PAN_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PAN_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PRI_PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PRI_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PRD_PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_MOR_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PVEM_MOR_NAP_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_PVEM_FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,C_PT_MOR_NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
