AYUNTAMIENTOS
12/05/2024 19:56 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8350,2114,13,2101,25.1616,1900,22.7544,0.0000,201.0,1146189,523486.0,517909.0,45.6718

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,SEHHP,CAND_IND_1,CAND_IND_2,C_PT_MOR,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210958C0100,'210958C01004,'21,PUEBLA,'115,PUEBLA,'0958,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,662,682,-,-,-,-,-,-,-,-,-,-
'210959B0100,'210959B01004,'21,PUEBLA,'115,PUEBLA,'0959,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,503,523,-,-,-,-,-,-,-,-,-,-
'210959C0100,'210959C01004,'21,PUEBLA,'115,PUEBLA,'0959,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,502,522,-,-,-,-,-,-,-,-,-,-
'210960B0100,'210960B01004,'21,PUEBLA,'115,PUEBLA,'0960,'01,B,'00,1,4,sin_dato,678,sin_dato,sin_dato,57,,,,,193,,,,,sin_dato,,,,16,0,sin_dato,266.0,433,453,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,36d0e00c450eb0cbc9d75b4f58014bbcf35b10242992d8f7194a1cb3db87fc29,12/05/2024 15:24:29,12/05/2024 15:40:15,12/05/2024 15:42:06,CATD,ESCANER,ACTA PREP
'210960C0100,'210960C01004,'21,PUEBLA,'115,PUEBLA,'0960,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,432,452,-,-,-,-,-,-,-,-,-,-
'210961B0100,'210961B01004,'21,PUEBLA,'115,PUEBLA,'0961,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'210961C0100,'210961C01004,'21,PUEBLA,'115,PUEBLA,'0961,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'210962B0100,'210962B01004,'21,PUEBLA,'115,PUEBLA,'0962,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,510,530,-,-,-,-,-,-,-,-,-,-
'210962C0100,'210962C01004,'21,PUEBLA,'115,PUEBLA,'0962,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,510,530,-,-,-,-,-,-,-,-,-,-
'210963B0100,'210963B01004,'21,PUEBLA,'115,PUEBLA,'0963,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,730,750,-,-,-,-,-,-,-,-,-,-
'210964B0100,'210964B01004,'21,PUEBLA,'115,PUEBLA,'0964,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,492,512,-,-,-,-,-,-,-,-,-,-
'210965B0100,'210965B01004,'21,PUEBLA,'115,PUEBLA,'0965,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,512,532,-,-,-,-,-,-,-,-,-,-
'210966B0100,'210966B01004,'21,PUEBLA,'115,PUEBLA,'0966,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,243,263,-,-,-,-,-,-,-,-,-,-
'210967B0100,'210967B01004,'21,PUEBLA,'115,PUEBLA,'0967,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,329,349,-,-,-,-,-,-,-,-,-,-
'210969B0100,'210969B01004,'21,PUEBLA,'115,PUEBLA,'0969,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,369,389,-,-,-,-,-,-,-,-,-,-
'210970B0100,'210970B01004,'21,PUEBLA,'115,PUEBLA,'0970,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,611,631,-,-,-,-,-,-,-,-,-,-
'210971B0100,'210971B01004,'21,PUEBLA,'115,PUEBLA,'0971,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,319,339,-,-,-,-,-,-,-,-,-,-
'210972B0100,'210972B01004,'21,PUEBLA,'115,PUEBLA,'0972,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,474,494,-,-,-,-,-,-,-,-,-,-
'210972C0100,'210972C01004,'21,PUEBLA,'115,PUEBLA,'0972,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,474,494,-,-,-,-,-,-,-,-,-,-
'210973B0100,'210973B01004,'21,PUEBLA,'115,PUEBLA,'0973,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,601,621,-,-,-,-,-,-,-,-,-,-
'210973C0100,'210973C01004,'21,PUEBLA,'115,PUEBLA,'0973,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,601,621,-,-,-,-,-,-,-,-,-,-
'210973C0200,'210973C02004,'21,PUEBLA,'115,PUEBLA,'0973,'02,C,'00,1,4,sin_dato,736,sin_dato,sin_dato,156,,,,,111,,,,,sin_dato,,,,12,10,sin_dato,289.0,600,620,ALGUN CAMPO ILEGIBLE O SIN DATO,1,N/A,cf5abd3bf79b66f579dc2d89a9d840460ba724dd740ad61c150e3ad7843c284c,12/05/2024 15:18:38,12/05/2024 15:36:55,12/05/2024 15:39:35,CATD,ESCANER,ACTA PREP
'210974B0100,'210974B01004,'21,PUEBLA,'115,PUEBLA,'0974,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,606,626,-,-,-,-,-,-,-,-,-,-
'210974C0100,'210974C01004,'21,PUEBLA,'115,PUEBLA,'0974,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,605,625,-,-,-,-,-,-,-,-,-,-
'210975B0100,'210975B01004,'21,PUEBLA,'115,PUEBLA,'0975,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,434,454,-,-,-,-,-,-,-,-,-,-
'210975C0100,'210975C01004,'21,PUEBLA,'115,PUEBLA,'0975,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,434,454,-,-,-,-,-,-,-,-,-,-
'210976B0100,'210976B01004,'21,PUEBLA,'115,PUEBLA,'0976,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,627,647,-,-,-,-,-,-,-,-,-,-
'210976C0100,'210976C01004,'21,PUEBLA,'115,PUEBLA,'0976,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,627,647,-,-,-,-,-,-,-,-,-,-
'210976C0200,'210976C02004,'21,PUEBLA,'115,PUEBLA,'0976,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,626,646,-,-,-,-,-,-,-,-,-,-
'210977B0100,'210977B01004,'21,PUEBLA,'115,PUEBLA,'0977,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,664,684,-,-,-,-,-,-,-,-,-,-
'210977C0100,'210977C01004,'21,PUEBLA,'115,PUEBLA,'0977,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'210977C0200,'210977C02004,'21,PUEBLA,'115,PUEBLA,'0977,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'210977C0300,'210977C03004,'21,PUEBLA,'115,PUEBLA,'0977,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'210978B0100,'210978B01004,'21,PUEBLA,'115,PUEBLA,'0978,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,607,627,-,-,-,-,-,-,-,-,-,-
'210978C0100,'210978C01004,'21,PUEBLA,'115,PUEBLA,'0978,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,606,626,-,-,-,-,-,-,-,-,-,-
'210979B0100,'210979B01004,'21,PUEBLA,'115,PUEBLA,'0979,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,589,609,-,-,-,-,-,-,-,-,-,-
'210979C0100,'210979C01004,'21,PUEBLA,'115,PUEBLA,'0979,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,588,608,-,-,-,-,-,-,-,-,-,-
'210980B0100,'210980B01004,'21,PUEBLA,'115,PUEBLA,'0980,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,714,734,-,-,-,-,-,-,-,-,-,-
'210980C0100,'210980C01004,'21,PUEBLA,'115,PUEBLA,'0980,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,713,733,-,-,-,-,-,-,-,-,-,-
'210981B0100,'210981B01004,'21,PUEBLA,'115,PUEBLA,'0981,'01,B,'00,1,4,sin_dato,514,sin_dato,sin_dato,0,,,,,0,,,,,sin_dato,,,,0,0,sin_dato,0,567,587,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,28cc046f597b76ff68beee6bd15dc668d4c306d3874f6d2481a1e637ed30176b,12/05/2024 15:26:54,12/05/2024 15:44:09,12/05/2024 15:46:16,CATD,ESCANER,ACTA PREP
'210981C0100,'210981C01004,'21,PUEBLA,'115,PUEBLA,'0981,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,566,586,-,-,-,-,-,-,-,-,-,-
'210981C0200,'210981C02004,'21,PUEBLA,'115,PUEBLA,'0981,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,566,586,-,-,-,-,-,-,-,-,-,-
'210982B0100,'210982B01004,'21,PUEBLA,'115,PUEBLA,'0982,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,542,562,-,-,-,-,-,-,-,-,-,-
'210982C0100,'210982C01004,'21,PUEBLA,'115,PUEBLA,'0982,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,542,562,-,-,-,-,-,-,-,-,-,-
'210982C0200,'210982C02004,'21,PUEBLA,'115,PUEBLA,'0982,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,542,562,-,-,-,-,-,-,-,-,-,-
'210983B0100,'210983B01004,'21,PUEBLA,'115,PUEBLA,'0983,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,578,598,-,-,-,-,-,-,-,-,-,-
'210983C0100,'210983C01004,'21,PUEBLA,'115,PUEBLA,'0983,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,578,598,-,-,-,-,-,-,-,-,-,-
'210983C0200,'210983C02004,'21,PUEBLA,'115,PUEBLA,'0983,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,577,597,-,-,-,-,-,-,-,-,-,-
'210984B0100,'210984B01004,'21,PUEBLA,'115,PUEBLA,'0984,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,435,455,-,-,-,-,-,-,-,-,-,-
'210984C0100,'210984C01004,'21,PUEBLA,'115,PUEBLA,'0984,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,434,454,-,-,-,-,-,-,-,-,-,-
'210985B0100,'210985B01004,'21,PUEBLA,'115,PUEBLA,'0985,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,430,450,-,-,-,-,-,-,-,-,-,-
'210985C0100,'210985C01004,'21,PUEBLA,'115,PUEBLA,'0985,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,429,449,-,-,-,-,-,-,-,-,-,-
'210986B0100,'210986B01004,'21,PUEBLA,'115,PUEBLA,'0986,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,457,477,-,-,-,-,-,-,-,-,-,-
'210986C0100,'210986C01004,'21,PUEBLA,'115,PUEBLA,'0986,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,457,477,-,-,-,-,-,-,-,-,-,-
'210987B0100,'210987B01004,'21,PUEBLA,'115,PUEBLA,'0987,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,391,411,-,-,-,-,-,-,-,-,-,-
'210988B0100,'210988B01004,'21,PUEBLA,'115,PUEBLA,'0988,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,394,414,-,-,-,-,-,-,-,-,-,-
'210989B0100,'210989B01004,'21,PUEBLA,'115,PUEBLA,'0989,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,359,379,-,-,-,-,-,-,-,-,-,-
'210990B0100,'210990B01004,'21,PUEBLA,'115,PUEBLA,'0990,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,352,372,-,-,-,-,-,-,-,-,-,-
'210991B0100,'210991B01004,'21,PUEBLA,'115,PUEBLA,'0991,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,451,471,-,-,-,-,-,-,-,-,-,-
'210992B0100,'210992B01004,'21,PUEBLA,'115,PUEBLA,'0992,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,531,551,-,-,-,-,-,-,-,-,-,-
'210993B0100,'210993B01004,'21,PUEBLA,'115,PUEBLA,'0993,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,516,536,-,-,-,-,-,-,-,-,-,-
'210993C0100,'210993C01004,'21,PUEBLA,'115,PUEBLA,'0993,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,515,535,-,-,-,-,-,-,-,-,-,-
'210994B0100,'210994B01004,'21,PUEBLA,'115,PUEBLA,'0994,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,530,550,-,-,-,-,-,-,-,-,-,-
'210995B0100,'210995B01004,'21,PUEBLA,'115,PUEBLA,'0995,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,420,440,-,-,-,-,-,-,-,-,-,-
'210995C0100,'210995C01004,'21,PUEBLA,'115,PUEBLA,'0995,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,420,440,-,-,-,-,-,-,-,-,-,-
'210996B0100,'210996B01004,'21,PUEBLA,'115,PUEBLA,'0996,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,655,675,-,-,-,-,-,-,-,-,-,-
'210996C0100,'210996C01004,'21,PUEBLA,'115,PUEBLA,'0996,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,654,674,-,-,-,-,-,-,-,-,-,-
'210997B0100,'210997B01004,'21,PUEBLA,'115,PUEBLA,'0997,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,699,719,-,-,-,-,-,-,-,-,-,-
'210998B0100,'210998B01004,'21,PUEBLA,'115,PUEBLA,'0998,'01,B,'00,1,4,sin_dato,724,sin_dato,sin_dato,0,,,,,0,,,,,0,,,,0,0,sin_dato,0,607,627, - ,1,F,d3203fa5a549dcecc64d21161271cf161943fa41cbec267c88d029882454c13d,12/05/2024 15:18:53,12/05/2024 15:42:26,12/05/2024 15:46:03,CATD,ESCANER,ACTA PREP
'210998C0100,'210998C01004,'21,PUEBLA,'115,PUEBLA,'0998,'01,C,'00,1,4,sin_dato,726,sin_dato,726,0,,,,,0,,,,,0,,,,0,0,726,0,607,627, - ,1,F,e0327ae0d576e390a8508f461d9e52a29984e199937f6c8c68500cdebb1e0478,12/05/2024 15:19:59,12/05/2024 15:39:08,12/05/2024 15:49:42,CATD,ESCANER,ACTA PREP
'210999B0100,'210999B01004,'21,PUEBLA,'115,PUEBLA,'0999,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,442,462,-,-,-,-,-,-,-,-,-,-
'210999C0100,'210999C01004,'21,PUEBLA,'115,PUEBLA,'0999,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,441,461,-,-,-,-,-,-,-,-,-,-
'211000B0100,'211000B01004,'21,PUEBLA,'115,PUEBLA,'1000,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,530,550,-,-,-,-,-,-,-,-,-,-
'211000C0100,'211000C01004,'21,PUEBLA,'115,PUEBLA,'1000,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,530,550,-,-,-,-,-,-,-,-,-,-
'211000C0200,'211000C02004,'21,PUEBLA,'115,PUEBLA,'1000,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,529,549,-,-,-,-,-,-,-,-,-,-
'211001B0100,'211001B01004,'21,PUEBLA,'115,PUEBLA,'1001,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,695,715,-,-,-,-,-,-,-,-,-,-
'211001C0100,'211001C01004,'21,PUEBLA,'115,PUEBLA,'1001,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,694,714,-,-,-,-,-,-,-,-,-,-
'211002B0100,'211002B01004,'21,PUEBLA,'115,PUEBLA,'1002,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,587,607,-,-,-,-,-,-,-,-,-,-
'211002C0100,'211002C01004,'21,PUEBLA,'115,PUEBLA,'1002,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,586,606,-,-,-,-,-,-,-,-,-,-
'211002C0200,'211002C02004,'21,PUEBLA,'115,PUEBLA,'1002,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,586,606,-,-,-,-,-,-,-,-,-,-
'211002C0300,'211002C03004,'21,PUEBLA,'115,PUEBLA,'1002,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,586,606,-,-,-,-,-,-,-,-,-,-
'211003B0100,'211003B01004,'21,PUEBLA,'115,PUEBLA,'1003,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,568,588,-,-,-,-,-,-,-,-,-,-
'211003C0100,'211003C01004,'21,PUEBLA,'115,PUEBLA,'1003,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,568,588,-,-,-,-,-,-,-,-,-,-
'211003C0200,'211003C02004,'21,PUEBLA,'115,PUEBLA,'1003,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,568,588,-,-,-,-,-,-,-,-,-,-
'211004B0100,'211004B01004,'21,PUEBLA,'115,PUEBLA,'1004,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,647,667,-,-,-,-,-,-,-,-,-,-
'211004C0100,'211004C01004,'21,PUEBLA,'115,PUEBLA,'1004,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,647,667,-,-,-,-,-,-,-,-,-,-
'211004C0200,'211004C02004,'21,PUEBLA,'115,PUEBLA,'1004,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,647,667,-,-,-,-,-,-,-,-,-,-
'211005B0100,'211005B01004,'21,PUEBLA,'115,PUEBLA,'1005,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,646,666,-,-,-,-,-,-,-,-,-,-
'211005C0100,'211005C01004,'21,PUEBLA,'115,PUEBLA,'1005,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,645,665,-,-,-,-,-,-,-,-,-,-
'211005C0200,'211005C02004,'21,PUEBLA,'115,PUEBLA,'1005,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,645,665,-,-,-,-,-,-,-,-,-,-
'211006B0100,'211006B01004,'21,PUEBLA,'115,PUEBLA,'1006,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'211006C0100,'211006C01004,'21,PUEBLA,'115,PUEBLA,'1006,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'211007B0100,'211007B01004,'21,PUEBLA,'115,PUEBLA,'1007,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,746,766,-,-,-,-,-,-,-,-,-,-
'211007C0100,'211007C01004,'21,PUEBLA,'115,PUEBLA,'1007,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,746,766,-,-,-,-,-,-,-,-,-,-
'211008B0100,'211008B01004,'21,PUEBLA,'115,PUEBLA,'1008,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,692,712,-,-,-,-,-,-,-,-,-,-
'211008C0100,'211008C01004,'21,PUEBLA,'115,PUEBLA,'1008,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,692,712,-,-,-,-,-,-,-,-,-,-
'211008C0200,'211008C02004,'21,PUEBLA,'115,PUEBLA,'1008,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211008C0300,'211008C03004,'21,PUEBLA,'115,PUEBLA,'1008,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211008C0400,'211008C04004,'21,PUEBLA,'115,PUEBLA,'1008,'04,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211008C0500,'211008C05004,'21,PUEBLA,'115,PUEBLA,'1008,'05,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211009B0100,'211009B01004,'21,PUEBLA,'115,PUEBLA,'1009,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,564,584,-,-,-,-,-,-,-,-,-,-
'211009C0100,'211009C01004,'21,PUEBLA,'115,PUEBLA,'1009,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,563,583,-,-,-,-,-,-,-,-,-,-
'211009C0200,'211009C02004,'21,PUEBLA,'115,PUEBLA,'1009,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,563,583,-,-,-,-,-,-,-,-,-,-
'211010B0100,'211010B01004,'21,PUEBLA,'115,PUEBLA,'1010,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,569,589,-,-,-,-,-,-,-,-,-,-
'211010C0100,'211010C01004,'21,PUEBLA,'115,PUEBLA,'1010,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,569,589,-,-,-,-,-,-,-,-,-,-
'211010C0200,'211010C02004,'21,PUEBLA,'115,PUEBLA,'1010,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,568,588,-,-,-,-,-,-,-,-,-,-
'211011B0100,'211011B01004,'21,PUEBLA,'115,PUEBLA,'1011,'01,B,'00,1,4,sin_dato,678,sin_dato,sin_dato,132,,,,,183,,,,,0,,,,18,6,sin_dato,339.0,590,610, - ,1,F,fce558a7c1bf112260432486c15cc5008f97eaf220403fdc9c511ee1b28178e8,12/05/2024 15:25:36,12/05/2024 15:42:04,12/05/2024 15:45:34,CATD,ESCANER,ACTA PREP
'211011C0100,'211011C01004,'21,PUEBLA,'115,PUEBLA,'1011,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211011C0200,'211011C02004,'21,PUEBLA,'115,PUEBLA,'1011,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211011C0300,'211011C03004,'21,PUEBLA,'115,PUEBLA,'1011,'03,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211012B0100,'211012B01004,'21,PUEBLA,'115,PUEBLA,'1012,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,535,555,-,-,-,-,-,-,-,-,-,-
'211012C0100,'211012C01004,'21,PUEBLA,'115,PUEBLA,'1012,'01,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,535,555,-,-,-,-,-,-,-,-,-,-
'211012C0200,'211012C02004,'21,PUEBLA,'115,PUEBLA,'1012,'02,C,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,535,555,-,-,-,-,-,-,-,-,-,-
'211013B0100,'211013B01004,'21,PUEBLA,'115,PUEBLA,'1013,'01,B,'00,1,4,-,-,-,-,-,,,,,-,,,,,-,,,,-,-,-,0,524,544,-,-,-,-,-,-,-,-,-,-
'211013C0100,'211013C01004,'21,PUEBLA,'115,PUEBLA,'1013,'01,C,'00,1,4,sin_dato,691,sin_dato,sin_dato,102,,,,,188,,,,,0,,,,12,4,sin_dato,306.0,523,543, - ,1,N/A,3973b0ee9c14d1281df10226d07ccac38063a3d65214bf5de4577caace492885,12/05/2024 15:24:38,12/05/2024 15:40:03,12/05/2024 15:50:00,CATD,ESCANER,ACTA PREP
