ID_ENTIDAD,ID_MUNICIPIO_LOCAL,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
21,126,C_PVEM_MOR_NAP,,
21,126,C_PVEM_MOR_FXMP,,
21,126,C_PVEM_NAP_FXMP,,
21,126,C_MOR_NAP_FXMP,,
21,126,C_PT_PVEM,,
21,126,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,126,C_PT_NAP,,
21,126,C_PT_FXMP,,
21,126,C_PVEM_MOR,,
21,126,C_PVEM_NAP,,
21,126,C_PVEM_FXMP,,
21,126,C_MOR_NAP,,
21,126,C_MOR_FXMP,,
21,126,C_NAP_FXMP,,
21,127,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,PRD,,
21,127,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,NAP,,
21,127,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,127,MRPP,,
21,127,SEHHP,,
21,127,CI1,,
21,127,CI2,,
21,127,C_PAN_PRI_PRD_PSI,,
21,127,C_PAN_PRI_PRD,,
21,127,C_PAN_PRI_PSI,,
21,127,C_PAN_PRD_PSI,,
21,127,C_PRI_PRD_PSI,,
21,127,C_PAN_PRI,,
21,127,C_PAN_PRD,,
21,127,C_PAN_PSI,,
21,127,C_PRI_PRD,,
21,127,C_PRI_PSI,,
21,127,C_PRD_PSI,,
21,127,C_PT_PVEM_MOR_NAP_FXMP,,
21,127,C_PT_PVEM_MOR_NAP,,
21,127,C_PT_PVEM_MOR_FXMP,,
21,127,C_PT_PVEM_NAP_FXMP,,
21,127,C_PT_MOR_NAP_FXMP,,
21,127,C_PVEM_MOR_NAP_FXMP,,
21,127,C_PT_PVEM_MOR,,
21,127,C_PT_PVEM_NAP,,
21,127,C_PT_PVEM_FXMP,,
21,127,C_PT_MOR_NAP,,
21,127,C_PT_MOR_FXMP,,
21,127,C_PT_NAP_FXMP,,
21,127,C_PVEM_MOR_NAP,,
21,127,C_PVEM_MOR_FXMP,,
21,127,C_PVEM_NAP_FXMP,,
21,127,C_MOR_NAP_FXMP,,
21,127,C_PT_PVEM,,
21,127,C_PT_MOR,,
21,127,C_PT_NAP,,
21,127,C_PT_FXMP,,
21,127,C_PVEM_MOR,,
21,127,C_PVEM_NAP,,
21,127,C_PVEM_FXMP,,
21,127,C_MOR_NAP,,
21,127,C_MOR_FXMP,,
21,127,C_NAP_FXMP,,
21,141,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,141,PRI,,
21,141,PRD,,
21,141,PT,,
21,141,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,141,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,141,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,141,MOR,,
21,141,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,141,FXMP,,
21,141,MRPP,,
21,141,SEHHP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,141,CI1,,
21,141,CI2,,
21,141,C_PAN_PRI_PRD_PSI,,
21,141,C_PAN_PRI_PRD,,
21,141,C_PAN_PRI_PSI,,
21,141,C_PAN_PRD_PSI,,
21,141,C_PRI_PRD_PSI,,
21,141,C_PAN_PRI,,
21,141,C_PAN_PRD,,
21,141,C_PAN_PSI,,
21,141,C_PRI_PRD,,
21,141,C_PRI_PSI,,
21,141,C_PRD_PSI,,
21,141,C_PT_PVEM_MOR_NAP_FXMP,,
21,141,C_PT_PVEM_MOR_NAP,,
21,141,C_PT_PVEM_MOR_FXMP,,
21,141,C_PT_PVEM_NAP_FXMP,,
21,141,C_PT_MOR_NAP_FXMP,,
21,141,C_PVEM_MOR_NAP_FXMP,,
21,141,C_PT_PVEM_MOR,,
21,141,C_PT_PVEM_NAP,,
21,141,C_PT_PVEM_FXMP,,
21,141,C_PT_MOR_NAP,,
21,141,C_PT_MOR_FXMP,,
21,141,C_PT_NAP_FXMP,,
21,141,C_PVEM_MOR_NAP,,
21,141,C_PVEM_MOR_FXMP,,
21,141,C_PVEM_NAP_FXMP,,
21,141,C_MOR_NAP_FXMP,,
21,141,C_PT_PVEM,,
21,141,C_PT_MOR,,
21,141,C_PT_NAP,,
21,141,C_PT_FXMP,,
21,141,C_PVEM_MOR,,
21,141,C_PVEM_NAP,,
21,141,C_PVEM_FXMP,,
21,141,C_MOR_NAP,,
21,141,C_MOR_FXMP,,
21,141,C_NAP_FXMP,,
21,005,PAN,,
21,005,PRI,,
21,005,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,NAP,,
21,005,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,MRPP,,
21,005,SEHHP,,
21,005,CI1,,
21,005,CI2,,
21,005,C_PAN_PRI_PRD_PSI,,
21,005,C_PAN_PRI_PRD,,
21,005,C_PAN_PRI_PSI,,
21,005,C_PAN_PRD_PSI,,
21,005,C_PRI_PRD_PSI,,
21,005,C_PAN_PRI,,
21,005,C_PAN_PRD,,
21,005,C_PAN_PSI,,
21,005,C_PRI_PRD,,
21,005,C_PRI_PSI,,
21,005,C_PRD_PSI,,
21,005,C_PT_PVEM_MOR_NAP_FXMP,,
21,005,C_PT_PVEM_MOR_NAP,,
21,005,C_PT_PVEM_MOR_FXMP,,
21,005,C_PT_PVEM_NAP_FXMP,,
21,005,C_PT_MOR_NAP_FXMP,,
21,005,C_PVEM_MOR_NAP_FXMP,,
21,005,C_PT_PVEM_MOR,,
21,005,C_PT_PVEM_NAP,,
21,005,C_PT_PVEM_FXMP,,
21,005,C_PT_MOR_NAP,,
21,005,C_PT_MOR_FXMP,,
21,005,C_PT_NAP_FXMP,,
21,005,C_PVEM_MOR_NAP,,
21,005,C_PVEM_MOR_FXMP,,
21,005,C_PVEM_NAP_FXMP,,
21,005,C_MOR_NAP_FXMP,,
21,005,C_PT_PVEM,,
21,005,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,005,C_PT_NAP,,
21,005,C_PT_FXMP,,
21,005,C_PVEM_MOR,,
21,005,C_PVEM_NAP,,
21,005,C_PVEM_FXMP,,
21,005,C_MOR_NAP,,
21,005,C_MOR_FXMP,,
21,005,C_NAP_FXMP,,
21,019,PAN,,
21,019,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,PT,,
21,019,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,MOR,,
21,019,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,FXMP,,
21,019,MRPP,,
21,019,SEHHP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,019,CI1,,
21,019,CI2,,
21,019,C_PAN_PRI_PRD_PSI,,
21,019,C_PAN_PRI_PRD,,
21,019,C_PAN_PRI_PSI,,
21,019,C_PAN_PRD_PSI,,
21,019,C_PRI_PRD_PSI,,
21,019,C_PAN_PRI,,
21,019,C_PAN_PRD,,
21,019,C_PAN_PSI,,
21,019,C_PRI_PRD,,
21,019,C_PRI_PSI,,
21,019,C_PRD_PSI,,
21,019,C_PT_PVEM_MOR_NAP_FXMP,,
21,019,C_PT_PVEM_MOR_NAP,,
21,019,C_PT_PVEM_MOR_FXMP,,
21,019,C_PT_PVEM_NAP_FXMP,,
21,019,C_PT_MOR_NAP_FXMP,,
21,019,C_PVEM_MOR_NAP_FXMP,,
21,019,C_PT_PVEM_MOR,,
21,019,C_PT_PVEM_NAP,,
21,019,C_PT_PVEM_FXMP,,
21,019,C_PT_MOR_NAP,,
21,019,C_PT_MOR_FXMP,,
21,019,C_PT_NAP_FXMP,,
21,019,C_PVEM_MOR_NAP,,
21,019,C_PVEM_MOR_FXMP,,
21,019,C_PVEM_NAP_FXMP,,
21,019,C_MOR_NAP_FXMP,,
21,019,C_PT_PVEM,,
21,019,C_PT_MOR,,
21,019,C_PT_NAP,,
21,019,C_PT_FXMP,,
21,019,C_PVEM_MOR,,
21,019,C_PVEM_NAP,,
21,019,C_PVEM_FXMP,,
21,019,C_MOR_NAP,,
21,019,C_MOR_FXMP,,
21,019,C_NAP_FXMP,,
21,022,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,NAP,,
21,022,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,022,MRPP,,
21,022,SEHHP,,
21,022,CI1,,
21,022,CI2,,
21,022,C_PAN_PRI_PRD_PSI,,
21,022,C_PAN_PRI_PRD,,
21,022,C_PAN_PRI_PSI,,
21,022,C_PAN_PRD_PSI,,
21,022,C_PRI_PRD_PSI,,
21,022,C_PAN_PRI,,
21,022,C_PAN_PRD,,
21,022,C_PAN_PSI,,
21,022,C_PRI_PRD,,
21,022,C_PRI_PSI,,
21,022,C_PRD_PSI,,
21,022,C_PT_PVEM_MOR_NAP_FXMP,,
21,022,C_PT_PVEM_MOR_NAP,,
21,022,C_PT_PVEM_MOR_FXMP,,
21,022,C_PT_PVEM_NAP_FXMP,,
21,022,C_PT_MOR_NAP_FXMP,,
21,022,C_PVEM_MOR_NAP_FXMP,,
21,022,C_PT_PVEM_MOR,,
21,022,C_PT_PVEM_NAP,,
21,022,C_PT_PVEM_FXMP,,
21,022,C_PT_MOR_NAP,,
21,022,C_PT_MOR_FXMP,,
21,022,C_PT_NAP_FXMP,,
21,022,C_PVEM_MOR_NAP,,
21,022,C_PVEM_MOR_FXMP,,
21,022,C_PVEM_NAP_FXMP,,
21,022,C_MOR_NAP_FXMP,,
21,022,C_PT_PVEM,,
21,022,C_PT_MOR,,
21,022,C_PT_NAP,,
21,022,C_PT_FXMP,,
21,022,C_PVEM_MOR,,
21,022,C_PVEM_NAP,,
21,022,C_PVEM_FXMP,,
21,022,C_MOR_NAP,,
21,022,C_MOR_FXMP,,
21,022,C_NAP_FXMP,,
21,026,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,MRPP,,
21,026,SEHHP,,
21,026,CI1,Nombre Apellido Apellido,Nombre Apellido Apellido
21,026,CI2,,
21,026,C_PAN_PRI_PRD_PSI,,
21,026,C_PAN_PRI_PRD,,
21,026,C_PAN_PRI_PSI,,
21,026,C_PAN_PRD_PSI,,
21,026,C_PRI_PRD_PSI,,
21,026,C_PAN_PRI,,
21,026,C_PAN_PRD,,
21,026,C_PAN_PSI,,
21,026,C_PRI_PRD,,
21,026,C_PRI_PSI,,
21,026,C_PRD_PSI,,
21,026,C_PT_PVEM_MOR_NAP_FXMP,,
21,026,C_PT_PVEM_MOR_NAP,,
21,026,C_PT_PVEM_MOR_FXMP,,
21,026,C_PT_PVEM_NAP_FXMP,,
21,026,C_PT_MOR_NAP_FXMP,,
21,026,C_PVEM_MOR_NAP_FXMP,,
21,026,C_PT_PVEM_MOR,,
21,026,C_PT_PVEM_NAP,,
21,026,C_PT_PVEM_FXMP,,
21,026,C_PT_MOR_NAP,,
21,026,C_PT_MOR_FXMP,,
21,026,C_PT_NAP_FXMP,,
21,026,C_PVEM_MOR_NAP,,
21,026,C_PVEM_MOR_FXMP,,
21,026,C_PVEM_NAP_FXMP,,
21,026,C_MOR_NAP_FXMP,,
21,026,C_PT_PVEM,,
21,026,C_PT_MOR,,
21,026,C_PT_NAP,,
21,026,C_PT_FXMP,,
21,026,C_PVEM_MOR,,
21,026,C_PVEM_NAP,,
21,026,C_PVEM_FXMP,,
21,026,C_MOR_NAP,,
21,026,C_MOR_FXMP,,
21,026,C_NAP_FXMP,,
21,034,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,MC,,
21,034,PSI,,
21,034,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,NAP,,
21,034,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,MRPP,,
21,034,SEHHP,,
21,034,CI1,,
21,034,CI2,,
21,034,C_PAN_PRI_PRD_PSI,,
21,034,C_PAN_PRI_PRD,,
21,034,C_PAN_PRI_PSI,,
21,034,C_PAN_PRD_PSI,,
21,034,C_PRI_PRD_PSI,,
21,034,C_PAN_PRI,,
21,034,C_PAN_PRD,,
21,034,C_PAN_PSI,,
21,034,C_PRI_PRD,,
21,034,C_PRI_PSI,,
21,034,C_PRD_PSI,,
21,034,C_PT_PVEM_MOR_NAP_FXMP,,
21,034,C_PT_PVEM_MOR_NAP,,
21,034,C_PT_PVEM_MOR_FXMP,,
21,034,C_PT_PVEM_NAP_FXMP,,
21,034,C_PT_MOR_NAP_FXMP,,
21,034,C_PVEM_MOR_NAP_FXMP,,
21,034,C_PT_PVEM_MOR,,
21,034,C_PT_PVEM_NAP,,
21,034,C_PT_PVEM_FXMP,,
21,034,C_PT_MOR_NAP,,
21,034,C_PT_MOR_FXMP,,
21,034,C_PT_NAP_FXMP,,
21,034,C_PVEM_MOR_NAP,,
21,034,C_PVEM_MOR_FXMP,,
21,034,C_PVEM_NAP_FXMP,,
21,034,C_MOR_NAP_FXMP,,
21,034,C_PT_PVEM,,
21,034,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,034,C_PT_NAP,,
21,034,C_PT_FXMP,,
21,034,C_PVEM_MOR,,
21,034,C_PVEM_NAP,,
21,034,C_PVEM_FXMP,,
21,034,C_MOR_NAP,,
21,034,C_MOR_FXMP,,
21,034,C_NAP_FXMP,,
21,035,PAN,,
21,035,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,MRPP,,
21,035,SEHHP,,
21,035,CI1,,
21,035,CI2,,
21,035,C_PAN_PRI_PRD_PSI,,
21,035,C_PAN_PRI_PRD,,
21,035,C_PAN_PRI_PSI,,
21,035,C_PAN_PRD_PSI,,
21,035,C_PRI_PRD_PSI,,
21,035,C_PAN_PRI,,
21,035,C_PAN_PRD,,
21,035,C_PAN_PSI,,
21,035,C_PRI_PRD,,
21,035,C_PRI_PSI,,
21,035,C_PRD_PSI,,
21,035,C_PT_PVEM_MOR_NAP_FXMP,,
21,035,C_PT_PVEM_MOR_NAP,,
21,035,C_PT_PVEM_MOR_FXMP,,
21,035,C_PT_PVEM_NAP_FXMP,,
21,035,C_PT_MOR_NAP_FXMP,,
21,035,C_PVEM_MOR_NAP_FXMP,,
21,035,C_PT_PVEM_MOR,,
21,035,C_PT_PVEM_NAP,,
21,035,C_PT_PVEM_FXMP,,
21,035,C_PT_MOR_NAP,,
21,035,C_PT_MOR_FXMP,,
21,035,C_PT_NAP_FXMP,,
21,035,C_PVEM_MOR_NAP,,
21,035,C_PVEM_MOR_FXMP,,
21,035,C_PVEM_NAP_FXMP,,
21,035,C_MOR_NAP_FXMP,,
21,035,C_PT_PVEM,,
21,035,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,035,C_PT_NAP,,
21,035,C_PT_FXMP,,
21,035,C_PVEM_MOR,,
21,035,C_PVEM_NAP,,
21,035,C_PVEM_FXMP,,
21,035,C_MOR_NAP,,
21,035,C_MOR_FXMP,,
21,035,C_NAP_FXMP,,
21,070,PAN,,
21,070,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,PRD,,
21,070,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,PSI,,
21,070,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,070,MRPP,,
21,070,SEHHP,,
21,070,CI1,,
21,070,CI2,,
21,070,C_PAN_PRI_PRD_PSI,,
21,070,C_PAN_PRI_PRD,,
21,070,C_PAN_PRI_PSI,,
21,070,C_PAN_PRD_PSI,,
21,070,C_PRI_PRD_PSI,,
21,070,C_PAN_PRI,,
21,070,C_PAN_PRD,,
21,070,C_PAN_PSI,,
21,070,C_PRI_PRD,,
21,070,C_PRI_PSI,,
21,070,C_PRD_PSI,,
21,070,C_PT_PVEM_MOR_NAP_FXMP,,
21,070,C_PT_PVEM_MOR_NAP,,
21,070,C_PT_PVEM_MOR_FXMP,,
21,070,C_PT_PVEM_NAP_FXMP,,
21,070,C_PT_MOR_NAP_FXMP,,
21,070,C_PVEM_MOR_NAP_FXMP,,
21,070,C_PT_PVEM_MOR,,
21,070,C_PT_PVEM_NAP,,
21,070,C_PT_PVEM_FXMP,,
21,070,C_PT_MOR_NAP,,
21,070,C_PT_MOR_FXMP,,
21,070,C_PT_NAP_FXMP,,
21,070,C_PVEM_MOR_NAP,,
21,070,C_PVEM_MOR_FXMP,,
21,070,C_PVEM_NAP_FXMP,,
21,070,C_MOR_NAP_FXMP,,
21,070,C_PT_PVEM,,
21,070,C_PT_MOR,,
21,070,C_PT_NAP,,
21,070,C_PT_FXMP,,
21,070,C_PVEM_MOR,,
21,070,C_PVEM_NAP,,
21,070,C_PVEM_FXMP,,
21,070,C_MOR_NAP,,
21,070,C_MOR_FXMP,,
21,070,C_NAP_FXMP,,
21,092,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,PRI,,
21,092,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,MOR,,
21,092,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,092,FXMP,,
21,092,MRPP,,
21,092,SEHHP,,
21,092,CI1,,
21,092,CI2,,
21,092,C_PAN_PRI_PRD_PSI,,
21,092,C_PAN_PRI_PRD,,
21,092,C_PAN_PRI_PSI,,
21,092,C_PAN_PRD_PSI,,
21,092,C_PRI_PRD_PSI,,
21,092,C_PAN_PRI,,
21,092,C_PAN_PRD,,
21,092,C_PAN_PSI,,
21,092,C_PRI_PRD,,
21,092,C_PRI_PSI,,
21,092,C_PRD_PSI,,
21,092,C_PT_PVEM_MOR_NAP_FXMP,,
21,092,C_PT_PVEM_MOR_NAP,,
21,092,C_PT_PVEM_MOR_FXMP,,
21,092,C_PT_PVEM_NAP_FXMP,,
21,092,C_PT_MOR_NAP_FXMP,,
21,092,C_PVEM_MOR_NAP_FXMP,,
21,092,C_PT_PVEM_MOR,,
21,092,C_PT_PVEM_NAP,,
21,092,C_PT_PVEM_FXMP,,
21,092,C_PT_MOR_NAP,,
21,092,C_PT_MOR_FXMP,,
21,092,C_PT_NAP_FXMP,,
21,092,C_PVEM_MOR_NAP,,
21,092,C_PVEM_MOR_FXMP,,
21,092,C_PVEM_NAP_FXMP,,
21,092,C_MOR_NAP_FXMP,,
21,092,C_PT_PVEM,,
21,092,C_PT_MOR,,
21,092,C_PT_NAP,,
21,092,C_PT_FXMP,,
21,092,C_PVEM_MOR,,
21,092,C_PVEM_NAP,,
21,092,C_PVEM_FXMP,,
21,092,C_MOR_NAP,,
21,092,C_MOR_FXMP,,
21,092,C_NAP_FXMP,,
21,103,PAN,,
21,103,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,PVEM,,
21,103,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,103,MRPP,,
21,103,SEHHP,,
21,103,CI1,,
21,103,CI2,,
21,103,C_PAN_PRI_PRD_PSI,,
21,103,C_PAN_PRI_PRD,,
21,103,C_PAN_PRI_PSI,,
21,103,C_PAN_PRD_PSI,,
21,103,C_PRI_PRD_PSI,,
21,103,C_PAN_PRI,,
21,103,C_PAN_PRD,,
21,103,C_PAN_PSI,,
21,103,C_PRI_PRD,,
21,103,C_PRI_PSI,,
21,103,C_PRD_PSI,,
21,103,C_PT_PVEM_MOR_NAP_FXMP,,
21,103,C_PT_PVEM_MOR_NAP,,
21,103,C_PT_PVEM_MOR_FXMP,,
21,103,C_PT_PVEM_NAP_FXMP,,
21,103,C_PT_MOR_NAP_FXMP,,
21,103,C_PVEM_MOR_NAP_FXMP,,
21,103,C_PT_PVEM_MOR,,
21,103,C_PT_PVEM_NAP,,
21,103,C_PT_PVEM_FXMP,,
21,103,C_PT_MOR_NAP,,
21,103,C_PT_MOR_FXMP,,
21,103,C_PT_NAP_FXMP,,
21,103,C_PVEM_MOR_NAP,,
21,103,C_PVEM_MOR_FXMP,,
21,103,C_PVEM_NAP_FXMP,,
21,103,C_MOR_NAP_FXMP,,
21,103,C_PT_PVEM,,
21,103,C_PT_MOR,,
21,103,C_PT_NAP,,
21,103,C_PT_FXMP,,
21,103,C_PVEM_MOR,,
21,103,C_PVEM_NAP,,
21,103,C_PVEM_FXMP,,
21,103,C_MOR_NAP,,
21,103,C_MOR_FXMP,,
21,103,C_NAP_FXMP,,
21,148,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,PRD,,
21,148,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,MC,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,MRPP,,
21,148,SEHHP,,
21,148,CI1,,
21,148,CI2,,
21,148,C_PAN_PRI_PRD_PSI,,
21,148,C_PAN_PRI_PRD,,
21,148,C_PAN_PRI_PSI,,
21,148,C_PAN_PRD_PSI,,
21,148,C_PRI_PRD_PSI,,
21,148,C_PAN_PRI,,
21,148,C_PAN_PRD,,
21,148,C_PAN_PSI,,
21,148,C_PRI_PRD,,
21,148,C_PRI_PSI,,
21,148,C_PRD_PSI,,
21,148,C_PT_PVEM_MOR_NAP_FXMP,,
21,148,C_PT_PVEM_MOR_NAP,,
21,148,C_PT_PVEM_MOR_FXMP,,
21,148,C_PT_PVEM_NAP_FXMP,,
21,148,C_PT_MOR_NAP_FXMP,,
21,148,C_PVEM_MOR_NAP_FXMP,,
21,148,C_PT_PVEM_MOR,,
21,148,C_PT_PVEM_NAP,,
21,148,C_PT_PVEM_FXMP,,
21,148,C_PT_MOR_NAP,,
21,148,C_PT_MOR_FXMP,,
21,148,C_PT_NAP_FXMP,,
21,148,C_PVEM_MOR_NAP,,
21,148,C_PVEM_MOR_FXMP,,
21,148,C_PVEM_NAP_FXMP,,
21,148,C_MOR_NAP_FXMP,,
21,148,C_PT_PVEM,,
21,148,C_PT_MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,148,C_PT_NAP,,
21,148,C_PT_FXMP,,
21,148,C_PVEM_MOR,,
21,148,C_PVEM_NAP,,
21,148,C_PVEM_FXMP,,
21,148,C_MOR_NAP,,
21,148,C_MOR_FXMP,,
21,148,C_NAP_FXMP,,
21,164,PAN,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,PRI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,PRD,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,PT,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,PVEM,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,MC,,
21,164,PSI,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,MOR,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,NAP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,FXMP,Nombre Apellido Apellido,Nombre Apellido Apellido
21,164,MRPP,,
21,164,SEHHP,,
21,164,CI1,,
21,164,CI2,,
21,164,C_PAN_PRI_PRD_PSI,,
21,164,C_PAN_PRI_PRD,,
21,164,C_PAN_PRI_PSI,,
21,164,C_PAN_PRD_PSI,,
21,164,C_PRI_PRD_PSI,,
21,164,C_PAN_PRI,,
21,164,C_PAN_PRD,,
21,164,C_PAN_PSI,,
21,164,C_PRI_PRD,,
21,164,C_PRI_PSI,,
21,164,C_PRD_PSI,,
21,164,C_PT_PVEM_MOR_NAP_FXMP,,
21,164,C_PT_PVEM_MOR_NAP,,
21,164,C_PT_PVEM_MOR_FXMP,,
21,164,C_PT_PVEM_NAP_FXMP,,
21,164,C_PT_MOR_NAP_FXMP,,
21,164,C_PVEM_MOR_NAP_FXMP,,
21,164,C_PT_PVEM_MOR,,
21,164,C_PT_PVEM_NAP,,
21,164,C_PT_PVEM_FXMP,,
21,164,C_PT_MOR_NAP,,
21,164,C_PT_MOR_FXMP,,
21,164,C_PT_NAP_FXMP,,
21,164,C_PVEM_MOR_NAP,,
21,164,C_PVEM_MOR_FXMP,,
