DIPUTACIONES LOCALES (INCLUYE RESULTADOS DE MAYORÍA RELATIVA Y REPRESENTACIÓN PROPORCIONAL)
26/05/2024 11:20 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8423,372,1,371,4.4046%,370,4.3927%,2.7781%,1,223016,47424.0,47336.0,21.2253%

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211215B0100,'211215B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1215,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,678,698,-,-,-,-,-,-,-,-,-,-
'211215C0100,'211215C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1215,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,678,698,-,-,-,-,-,-,-,-,-,-
'211215C0200,'211215C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1215,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,677,697,-,-,-,-,-,-,-,-,-,-
'211216B0100,'211216B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1216,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,626,646,-,-,-,-,-,-,-,-,-,-
'211216C0100,'211216C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1216,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,626,646,-,-,-,-,-,-,-,-,-,-
'211217B0100,'211217B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1217,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,579,599,-,-,-,-,-,-,-,-,-,-
'211217C0100,'211217C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1217,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,579,599,-,-,-,-,-,-,-,-,-,-
'211217C0200,'211217C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1217,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,579,599,-,-,-,-,-,-,-,-,-,-
'211218B0100,'211218B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1218,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,694,714,-,-,-,-,-,-,-,-,-,-
'211218C0100,'211218C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1218,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,694,714,-,-,-,-,-,-,-,-,-,-
'211219B0100,'211219B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1219,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,730,750,-,-,-,-,-,-,-,-,-,-
'211219C0100,'211219C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1219,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,730,750,-,-,-,-,-,-,-,-,-,-
'211219C0200,'211219C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1219,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,729,749,-,-,-,-,-,-,-,-,-,-
'211220B0100,'211220B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1220,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,508,528,-,-,-,-,-,-,-,-,-,-
'211220C0100,'211220C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1220,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,507,527,-,-,-,-,-,-,-,-,-,-
'211220C0200,'211220C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1220,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,507,527,-,-,-,-,-,-,-,-,-,-
'211221B0100,'211221B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1221,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,688,708,-,-,-,-,-,-,-,-,-,-
'211221C0100,'211221C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1221,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,688,708,-,-,-,-,-,-,-,-,-,-
'211221C0200,'211221C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1221,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,688,708,-,-,-,-,-,-,-,-,-,-
'211221C0300,'211221C03003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1221,'03,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,688,708,-,-,-,-,-,-,-,-,-,-
'211221C0400,'211221C04003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1221,'04,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,687,707,-,-,-,-,-,-,-,-,-,-
'211221C0500,'211221C05003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1221,'05,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,687,707,-,-,-,-,-,-,-,-,-,-
'211222B0100,'211222B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1222,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,645,665,-,-,-,-,-,-,-,-,-,-
'211222C0100,'211222C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1222,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,645,665,-,-,-,-,-,-,-,-,-,-
'211223B0100,'211223B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1223,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,621,641,-,-,-,-,-,-,-,-,-,-
'211224B0100,'211224B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1224,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,517,537,-,-,-,-,-,-,-,-,-,-
'211224C0100,'211224C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1224,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,516,536,-,-,-,-,-,-,-,-,-,-
'211224C0200,'211224C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1224,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,516,536,-,-,-,-,-,-,-,-,-,-
'211225B0100,'211225B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1225,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,697,717,-,-,-,-,-,-,-,-,-,-
'211225C0100,'211225C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1225,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,696,716,-,-,-,-,-,-,-,-,-,-
'211226B0100,'211226B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1226,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,484,504,-,-,-,-,-,-,-,-,-,-
'211226C0100,'211226C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1226,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,484,504,-,-,-,-,-,-,-,-,-,-
'211227B0100,'211227B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1227,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,632,652,-,-,-,-,-,-,-,-,-,-
'211227C0100,'211227C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1227,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,631,651,-,-,-,-,-,-,-,-,-,-
'211228B0100,'211228B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1228,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,613,633,-,-,-,-,-,-,-,-,-,-
'211228C0100,'211228C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1228,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,612,632,-,-,-,-,-,-,-,-,-,-
'211229B0100,'211229B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1229,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,648,668,-,-,-,-,-,-,-,-,-,-
'211229C0100,'211229C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1229,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,648,668,-,-,-,-,-,-,-,-,-,-
'211230B0100,'211230B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1230,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,436,456,-,-,-,-,-,-,-,-,-,-
'211230C0100,'211230C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1230,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,435,455,-,-,-,-,-,-,-,-,-,-
'211231B0100,'211231B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1231,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,661,681,-,-,-,-,-,-,-,-,-,-
'211232B0100,'211232B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1232,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,720,740,-,-,-,-,-,-,-,-,-,-
'211232C0100,'211232C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1232,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,720,740,-,-,-,-,-,-,-,-,-,-
'211232C0200,'211232C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1232,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,720,740,-,-,-,-,-,-,-,-,-,-
'211233B0100,'211233B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1233,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,604,624,-,-,-,-,-,-,-,-,-,-
'211233C0100,'211233C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1233,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,603,623,-,-,-,-,-,-,-,-,-,-
'211233C0200,'211233C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1233,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,603,623,-,-,-,-,-,-,-,-,-,-
'211235B0100,'211235B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1235,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,618,638,-,-,-,-,-,-,-,-,-,-
'211235C0100,'211235C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1235,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,617,637,-,-,-,-,-,-,-,-,-,-
'211235C0200,'211235C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1235,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,617,637,-,-,-,-,-,-,-,-,-,-
'211236B0100,'211236B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1236,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,538,558,-,-,-,-,-,-,-,-,-,-
'211236C0100,'211236C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1236,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,538,558,-,-,-,-,-,-,-,-,-,-
'211236C0200,'211236C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1236,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,537,557,-,-,-,-,-,-,-,-,-,-
'211237B0100,'211237B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1237,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,650,670,-,-,-,-,-,-,-,-,-,-
'211237C0100,'211237C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1237,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,649,669,-,-,-,-,-,-,-,-,-,-
'211238B0100,'211238B01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1238,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,699,719,-,-,-,-,-,-,-,-,-,-
'211238C0100,'211238C01003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1238,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,698,718,-,-,-,-,-,-,-,-,-,-
'211238C0200,'211238C02003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1238,'02,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,698,718,-,-,-,-,-,-,-,-,-,-
'211238C0300,'211238C03003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1238,'03,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,698,718,-,-,-,-,-,-,-,-,-,-
'211238C0400,'211238C04003,'21,PUEBLA,'019,HEROICA PUEBLA DE ZARAGOZA,'1238,'04,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,698,718,-,-,-,-,-,-,-,-,-,-
'211239B0100,'211239B01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1239,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,377,397,-,-,-,-,-,-,-,-,-,-
'211239C0100,'211239C01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1239,'01,C,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,376,396,-,-,-,-,-,-,-,-,-,-
'211240B0100,'211240B01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1240,'01,B,'00,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,666,686,-,-,-,-,-,-,-,-,-,-
