AYUNTAMIENTOS
26/05/2024 11:20 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8352,1228,1,1227,14.6910%,1216,14.5593%,3.7476%,11,748491,75201.0,75201.0,10.0470%

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,CAND_IND_1,CAND_IND_2,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211003C0100,'211003C01004,'21,PUEBLA,'115,PUEBLA,'1003,'01,C,'00,1,4,SIN DATO,568,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,2,1,SIN DATO,25,568,588, - ,1,F,6cb7405a86942b95388c365ece05cbf88789654316e72f54bf038de3fd87d430,26/05/2024 10:57:38,26/05/2024 10:59:09,26/05/2024 11:00:13,CATD,ESCANER,ACTA PREP
'211003C0200,'211003C02004,'21,PUEBLA,'115,PUEBLA,'1003,'02,C,'00,1,4,SIN DATO,568,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,1,5,SIN DATO,26,568,588, - ,1,F,a2a6bbe7c8376171023159c4347dcc540333c2926cdc0491ec8c7d9ea246d329,26/05/2024 10:58:22,26/05/2024 10:59:43,26/05/2024 11:03:36,CATD,ESCANER,ACTA PREP
'211004B0100,'211004B01004,'21,PUEBLA,'115,PUEBLA,'1004,'01,B,'00,1,4,SIN DATO,647,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,1,10,SIN DATO,33,647,667, - ,1,F,f40f6e5bd5242267f33abfe5b47486b343b9344669ac39e9f651af268ce09893,26/05/2024 10:59:13,26/05/2024 11:00:27,26/05/2024 11:03:18,CATD,ESCANER,ACTA PREP
'211004C0100,'211004C01004,'21,PUEBLA,'115,PUEBLA,'1004,'01,C,'00,1,4,SIN DATO,647,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,7,9,SIN DATO,38,647,667, - ,1,F,088ab017aa738cf8f98204ed3aec2e03551c720f9095d5f2eaf81870d4c1957f,26/05/2024 11:00:14,26/05/2024 11:01:59,26/05/2024 11:03:42,CATD,ESCANER,ACTA PREP
'211004C0200,'211004C02004,'21,PUEBLA,'115,PUEBLA,'1004,'02,C,'00,1,4,SIN DATO,647,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,4,4,SIN DATO,30,647,667, - ,1,F,157422faa91b65543e9aa6f1a31da3b911f109bd6b8405f0fde844081c6fd8e0,26/05/2024 11:02:11,26/05/2024 11:04:32,26/05/2024 11:05:25,CATD,ESCANER,ACTA PREP
'211005B0100,'211005B01004,'21,PUEBLA,'115,PUEBLA,'1005,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,646,666,-,-,-,-,-,-,-,-,-,-
'211005C0100,'211005C01004,'21,PUEBLA,'115,PUEBLA,'1005,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,645,665,-,-,-,-,-,-,-,-,-,-
'211005C0200,'211005C02004,'21,PUEBLA,'115,PUEBLA,'1005,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,645,665,-,-,-,-,-,-,-,-,-,-
'211006B0100,'211006B01004,'21,PUEBLA,'115,PUEBLA,'1006,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'211006C0100,'211006C01004,'21,PUEBLA,'115,PUEBLA,'1006,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,663,683,-,-,-,-,-,-,-,-,-,-
'211007B0100,'211007B01004,'21,PUEBLA,'115,PUEBLA,'1007,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,746,766,-,-,-,-,-,-,-,-,-,-
'211007C0100,'211007C01004,'21,PUEBLA,'115,PUEBLA,'1007,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,746,766,-,-,-,-,-,-,-,-,-,-
'211008B0100,'211008B01004,'21,PUEBLA,'115,PUEBLA,'1008,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,692,712,-,-,-,-,-,-,-,-,-,-
'211008C0100,'211008C01004,'21,PUEBLA,'115,PUEBLA,'1008,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,692,712,-,-,-,-,-,-,-,-,-,-
'211008C0200,'211008C02004,'21,PUEBLA,'115,PUEBLA,'1008,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211008C0300,'211008C03004,'21,PUEBLA,'115,PUEBLA,'1008,'03,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211008C0400,'211008C04004,'21,PUEBLA,'115,PUEBLA,'1008,'04,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211008C0500,'211008C05004,'21,PUEBLA,'115,PUEBLA,'1008,'05,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,691,711,-,-,-,-,-,-,-,-,-,-
'211009B0100,'211009B01004,'21,PUEBLA,'115,PUEBLA,'1009,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,564,584,-,-,-,-,-,-,-,-,-,-
'211009C0100,'211009C01004,'21,PUEBLA,'115,PUEBLA,'1009,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,563,583,-,-,-,-,-,-,-,-,-,-
'211009C0200,'211009C02004,'21,PUEBLA,'115,PUEBLA,'1009,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,563,583,-,-,-,-,-,-,-,-,-,-
'211010B0100,'211010B01004,'21,PUEBLA,'115,PUEBLA,'1010,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,569,589,-,-,-,-,-,-,-,-,-,-
'211010C0100,'211010C01004,'21,PUEBLA,'115,PUEBLA,'1010,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,569,589,-,-,-,-,-,-,-,-,-,-
'211010C0200,'211010C02004,'21,PUEBLA,'115,PUEBLA,'1010,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,568,588,-,-,-,-,-,-,-,-,-,-
'211011B0100,'211011B01004,'21,PUEBLA,'115,PUEBLA,'1011,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211011C0100,'211011C01004,'21,PUEBLA,'115,PUEBLA,'1011,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211011C0200,'211011C02004,'21,PUEBLA,'115,PUEBLA,'1011,'02,C,'00,1,4,SIN DATO,590,SIN DATO,SIN DATO,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,1,SIN DATO,21,590,610, - ,1,F,723e4915f6086520ad7145f47dabb55b682855b1ece60e6ca7063bc11b09f4f0,26/05/2024 11:05:31,26/05/2024 11:07:34,26/05/2024 11:09:41,CATD,ESCANER,ACTA PREP
'211011C0300,'211011C03004,'21,PUEBLA,'115,PUEBLA,'1011,'03,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,590,610,-,-,-,-,-,-,-,-,-,-
'211012B0100,'211012B01004,'21,PUEBLA,'115,PUEBLA,'1012,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,535,555,-,-,-,-,-,-,-,-,-,-
'211012C0100,'211012C01004,'21,PUEBLA,'115,PUEBLA,'1012,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,535,555,-,-,-,-,-,-,-,-,-,-
'211012C0200,'211012C02004,'21,PUEBLA,'115,PUEBLA,'1012,'02,C,'00,1,4,SIN DATO,535,SIN DATO,SIN DATO,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,6,2,SIN DATO,41,535,555, - ,1,F,3690f2f194127de307db74120a10bc9863ccd8e96612eb2b2a1395bb1e526993,26/05/2024 10:56:37,26/05/2024 10:57:56,26/05/2024 11:00:58,CATD,ESCANER,ACTA PREP
'211013B0100,'211013B01004,'21,PUEBLA,'115,PUEBLA,'1013,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,524,544,-,-,-,-,-,-,-,-,-,-
'211013C0100,'211013C01004,'21,PUEBLA,'115,PUEBLA,'1013,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,523,543,-,-,-,-,-,-,-,-,-,-
'211013C0200,'211013C02004,'21,PUEBLA,'115,PUEBLA,'1013,'02,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,523,543,-,-,-,-,-,-,-,-,-,-
'211014B0100,'211014B01004,'21,PUEBLA,'115,PUEBLA,'1014,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,-,-,ILEGIBLE,ILEGIBLE,SIN DATO,0,739,759,TODOS ILEGIBLES O SIN DATO,0,F,0a78eb26de315eddfc49bba570890de2251b3f6fbeeaec6800072fa354f10d02,26/05/2024 11:06:49,26/05/2024 11:09:07,26/05/2024 11:10:39,CATD,ESCANER,ACTA PREP
'211015B0100,'211015B01004,'21,PUEBLA,'115,PUEBLA,'1015,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,-,-,SIN DATO,SIN DATO,SIN DATO,0,750,770,TODOS ILEGIBLES O SIN DATO,0,F,2e13103c322fa2bb0197c38a03880af6db83b71922c377f0c675504e3d63ef68,26/05/2024 11:07:27,26/05/2024 11:09:16,26/05/2024 11:09:27,CATD,ESCANER,ACTA PREP
'211015C0100,'211015C01004,'21,PUEBLA,'115,PUEBLA,'1015,'01,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,-,-,SIN DATO,SIN DATO,SIN DATO,0,750,770,TODOS ILEGIBLES O SIN DATO,0,F,2369415b74347215e635f6cd66c6bf5a04d2739197fc76bef815ccb00876d365,26/05/2024 11:08:05,26/05/2024 11:10:41,26/05/2024 11:16:34,CATD,ESCANER,ACTA PREP
'211016B0100,'211016B01004,'21,PUEBLA,'115,PUEBLA,'1016,'01,B,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,-,-,ILEGIBLE,ILEGIBLE,SIN DATO,0,513,533,TODOS ILEGIBLES O SIN DATO,0,F,5ed4a11307ee11360398af4f6b5b02ad2c8fbc068ca62b90035f5747f64c8ee9,26/05/2024 11:09:02,26/05/2024 11:11:18,26/05/2024 11:11:50,CATD,ESCANER,ACTA PREP
'211016C0100,'211016C01004,'21,PUEBLA,'115,PUEBLA,'1016,'01,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,-,-,SIN DATO,SIN DATO,SIN DATO,0,513,533,TODOS ILEGIBLES O SIN DATO,0,F,3759418556867609ca0e703abaaa1c7084c8d12471a863025520f52d11659dfd,26/05/2024 11:09:43,26/05/2024 11:12:48,26/05/2024 11:13:22,CATD,ESCANER,ACTA PREP
'211017B0100,'211017B01004,'21,PUEBLA,'115,PUEBLA,'1017,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,476,496,-,-,-,-,-,-,-,-,-,-
'211017C0100,'211017C01004,'21,PUEBLA,'115,PUEBLA,'1017,'01,C,'00,1,4,SIN DATO,475,SIN DATO,SIN DATO,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-,-,3,7,SIN DATO,54,475,495, - ,1,F,3661761d314236bc2e7cd9e51b6d9af7e8a890ca95ef2d9d61a49a13cf00c822,26/05/2024 11:07:35,26/05/2024 11:09:59,26/05/2024 11:12:50,CATD,ESCANER,ACTA PREP
'211018B0100,'211018B01004,'21,PUEBLA,'115,PUEBLA,'1018,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,475,495,-,-,-,-,-,-,-,-,-,-
'211018C0100,'211018C01004,'21,PUEBLA,'115,PUEBLA,'1018,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,474,494,-,-,-,-,-,-,-,-,-,-
'211019B0100,'211019B01004,'21,PUEBLA,'115,PUEBLA,'1019,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,399,419,-,-,-,-,-,-,-,-,-,-
'211019C0100,'211019C01004,'21,PUEBLA,'115,PUEBLA,'1019,'01,C,'00,1,4,SIN DATO,398,SIN DATO,SIN DATO,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-,-,5,1,SIN DATO,50,398,418, - ,1,F,0702ba675447a89261fc6a20dccfbf14d16e1996e7fe1624d9a7e926408fb344,26/05/2024 11:10:03,26/05/2024 11:13:39,26/05/2024 11:15:04,CATD,ESCANER,ACTA PREP
'211020B0100,'211020B01004,'21,PUEBLA,'115,PUEBLA,'1020,'01,B,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,675,695,-,-,-,-,-,-,-,-,-,-
'211021B0100,'211021B01004,'21,PUEBLA,'115,PUEBLA,'1021,'01,B,'00,1,4,SIN DATO,456,SIN DATO,SIN DATO,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-,-,0,0,SIN DATO,44,456,476, - ,1,F,b2b66e1279da9161d842036a2cac54de98b96eaddfa5088affc0ca18fe8fe9f3,26/05/2024 11:11:31,26/05/2024 11:17:01,26/05/2024 11:18:11,CATD,ESCANER,ACTA PREP
'211022B0100,'211022B01004,'21,PUEBLA,'115,PUEBLA,'1022,'01,B,'00,1,4,SIN DATO,400,SIN DATO,SIN DATO,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-,-,6,6,SIN DATO,56,400,420, - ,1,F,d171c423facb71c38341cb458496ba7b540e7ed0df34a584a7c371c5b9122367,26/05/2024 11:12:10,26/05/2024 11:17:17,26/05/2024 11:19:41,CATD,ESCANER,ACTA PREP
'211022C0100,'211022C01004,'21,PUEBLA,'115,PUEBLA,'1022,'01,C,'00,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,399,419,-,-,-,-,-,-,-,-,-,-
