GUBERNATURA
03/06/2024 18:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8334,7770,12,7758,93.0885,6767,81.1975,17.9865,991,4070910,2619742.0,2600241.0,63.8737

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211049C0100,'211049C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1049,'01,C,'00,1,2,271,420,7,427,114,7,3,16,24,16,0,201,1,1,6,1,1,1,0,6,0,0,0,0,0,7,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,1,3,0,0,3,0,0,0,0,2,0,12,432,432,670,20, - ,1,F,126ee4e01f908d60eb86459433ad5f976627c44101faf5d5e390d43c8663a5ca,03/06/2024 02:09:17,03/06/2024 02:30:24,03/06/2024 02:31:43,CASILLA,MOVIL,ACTA PREP
'211049C0200,'211049C02002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1049,'02,C,'00,1,2,398,402,7,409,122,18,0,0,17,0,0,171,2,0,2,5,0,0,0,3,0,0,0,0,0,14,1,1,9,1,3,6,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,5,409,386,670,20, - ,1,F,5878bf40d4128ec0f617864c0f7e2422752fc8dc18e762ef8504b91dcb3f6133,03/06/2024 01:58:07,03/06/2024 02:14:09,03/06/2024 02:40:47,CASILLA,MOVIL,ACTA PREP
'211050B0100,'211050B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1050,'01,B,'00,1,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,678,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211050C0100,'211050C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1050,'01,C,'00,1,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,678,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211050C0200,'211050C02002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1050,'02,C,'00,1,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,678,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211050C0300,'211050C03002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1050,'03,C,'00,1,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,678,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211050C0400,'211050C04002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1050,'04,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,677,20,-,-,-,-,-,-,-,-,-,-
'211051B0100,'211051B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1051,'01,B,'00,1,2,258,440,5,445,139,19,2,15,18,16,2,177,5,3,9,4,0,0,0,3,0,0,0,0,0,7,1,2,2,0,1,6,0,0,1,0,0,1,0,1,1,1,1,0,0,2,0,0,0,1,0,0,5,445,445,669,20, - ,1,F,657f9323ee6125ea6ae3191e3029d3eaefdc1885523592ca158c19b0803b3d81,03/06/2024 06:22:46,03/06/2024 07:41:54,03/06/2024 08:33:27,CATD,ESCANER,ACTA PREP
'211051C0100,'211051C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1051,'01,C,'00,1,2,SIN DATO,430,8,438,133,27,3,9,19,9,1,173,1,2,5,4,0,1,0,1,0,0,1,0,0,15,1,0,1,1,0,6,0,0,0,1,0,0,1,0,0,0,5,0,0,2,0,1,1,0,0,0,15,SIN DATO,439,669,20, - ,1,F,67b28fad95bcd8458cbcab9c258fc920b8efbf3b8a86a84c89aa0a4f25334be8,03/06/2024 06:48:26,03/06/2024 08:02:29,03/06/2024 08:04:25,CATD,ESCANER,ACTA PREP
'211051C0200,'211051C02002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1051,'02,C,'00,1,2,256,440,6,446,122,32,2,20,19,14,1,171,2,4,7,6,0,1,0,1,2,0,0,0,1,2,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,1,0,0,2,7,446,436,669,20, - ,1,F,6c820aa92baab3581a48e4da55af69135881156a516840a193e82821fc9dd361,03/06/2024 06:42:25,03/06/2024 07:59:09,03/06/2024 08:02:13,CATD,ESCANER,ACTA PREP
'211052B0100,'211052B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1052,'01,B,'00,1,2,201,359,4,363,86,4,2,8,17,14,1,174,1,3,12,2,0,0,0,1,0,0,0,0,0,7,2,1,1,0,2,7,0,1,0,0,0,0,1,0,0,1,3,0,0,2,0,0,1,3,0,0,6,SIN DATO,363,530,20, - ,1,F,63caef819967e43445adb429ae2ff3f8900729603bab3e6c716e3789faf1d24b,03/06/2024 07:38:28,03/06/2024 08:41:25,03/06/2024 08:46:14,CATD,ESCANER,ACTA PREP
'211052C0100,'211052C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1052,'01,C,'00,1,2,192,369,2,371,95,13,5,13,14,18,2,153,2,4,13,7,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,16,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,371,369,530,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c0e6c581bce450693b95f9497639d5b62f1c47a480359032338353b3f34ced96,03/06/2024 07:32:41,03/06/2024 08:35:10,03/06/2024 08:37:08,CATD,ESCANER,ACTA PREP
'211052C0200,'211052C02002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1052,'02,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,530,20,-,-,-,-,-,-,-,-,-,-
'211053B0100,'211053B01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1053,'01,B,'00,1,2,355,395,6,401,98,16,0,11,17,20,4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,401,401,722,20, - ,1,F,9c63668990b51a76dc2611a5dbbb32f2a96ee801343d962c0dd09ec63e1fa162,03/06/2024 07:45:22,03/06/2024 08:43:00,03/06/2024 08:45:57,CATD,ESCANER,ACTA PREP
'211053C0100,'211053C01002,'21,PUEBLA,'017,HEROICA PUEBLA DE ZARAGOZA,'1053,'01,C,'00,1,2,279,471,5,476,118,26,4,9,23,14,3,211,1,1,5,3,0,0,0,4,2,0,0,0,0,8,2,2,1,3,1,8,0,0,1,0,0,0,1,0,0,5,5,0,0,3,0,0,0,0,0,0,12,476,476,721,20, - ,1,F,d789efbd2bf07c3c9d592b1a0952510dea8f775dfdbdf748fab067027f395361,03/06/2024 07:51:11,03/06/2024 08:46:26,03/06/2024 08:56:01,CATD,ESCANER,ACTA PREP
'211054B0100,'211054B01002,'21,PUEBLA,'010,HEROICA PUEBLA DE ZARAGOZA,'1054,'01,B,'00,1,2,273,368,5,373,89,14,1,10,23,29,4,151,3,0,6,3,0,0,0,3,1,0,0,0,0,11,3,1,0,1,0,7,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,1,5,373,373,612,20, - ,1,F,720d9a38afb77c63a722081051141bd775e620fb61474e2955cdd0561d495696,03/06/2024 03:18:20,03/06/2024 04:36:51,03/06/2024 04:38:38,CATD,ESCANER,ACTA PREP
'211054C0100,'211054C01002,'21,PUEBLA,'010,HEROICA PUEBLA DE ZARAGOZA,'1054,'01,C,'00,1,2,242,348,SIN DATO,494,120,13,3,5,20,11,0,181,0,2,5,69,0,1,0,1,1,0,0,0,0,7,1,1,1,1,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,4,0,0,0,4,0,0,9,404,467,612,20, - ,1,F,4855c5a0d0ad9f51e46b0421e28eb3e34806601645191e70ba6e08279c635424,03/06/2024 03:19:06,03/06/2024 04:39:00,03/06/2024 04:48:14,CATD,ESCANER,ACTA PREP
'211054C0200,'211054C02002,'21,PUEBLA,'010,HEROICA PUEBLA DE ZARAGOZA,'1054,'02,C,'00,1,2,275,366,4,370,91,8,3,10,13,18,1,158,0,2,11,3,0,0,0,2,0,0,0,0,0,14,5,1,0,4,1,3,0,1,0,0,0,2,1,0,2,2,1,0,0,3,0,0,1,0,0,0,10,370,371,611,20, - ,1,F,50e57879783a3a249403cab404e55394ed3189e7675443172616053f8cb60bf0,03/06/2024 03:16:14,03/06/2024 04:32:08,03/06/2024 04:35:51,CATD,ESCANER,ACTA PREP
'211055B0100,'211055B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1055,'01,B,'00,1,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,723,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211055C0100,'211055C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1055,'01,C,'00,1,2,299,452,6,458,128,19,1,14,15,18,4,194,3,3,11,3,0,1,0,1,1,0,0,0,1,15,1,0,0,0,1,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,458,453,723,20, - ,1,F,76d2e2ce6b495a5b6a84ac45aa83a45f2d23347ddef2acc67fdaa4dde7e1d90a,03/06/2024 01:37:44,03/06/2024 01:52:59,03/06/2024 01:58:54,CASILLA,MOVIL,ACTA PREP
'211055C0200,'211055C02002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1055,'02,C,'00,1,2,301,445,11,456,120,16,4,11,21,15,3,202,3,3,5,4,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,10,1,0,0,1,0,1,0,0,0,4,2,1,0,3,1,0,0,1,0,0,13,456,456,723,20, - ,1,F,353f86f5bf0516e1e228292f62bd61cbd82059d287c5eaa6edb5928d3c9c0571,03/06/2024 02:54:55,03/06/2024 04:09:10,03/06/2024 04:13:18,CASILLA,MOVIL,ACTA PREP
'211055C0300,'211055C03002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1055,'03,C,'00,1,2,290,457,9,466,126,7,3,18,17,18,1,210,4,3,6,5,1,0,0,0,1,1,0,0,0,11,1,0,0,0,1,8,0,0,1,1,0,0,0,0,0,2,3,0,0,6,0,0,0,1,0,1,8,466,465,722,20, - ,1,F,e964d24740497555421d5353468fea0345f1a33dc4a8e4820bc4dcf0e5186324,03/06/2024 04:53:06,03/06/2024 06:10:54,03/06/2024 06:12:10,CATD,ESCANER,ACTA PREP
'211055C0400,'211055C04002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1055,'04,C,'00,1,2,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,722,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211055C0500,'211055C05002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1055,'05,C,'00,1,2,307,438,11,449,113,19,11,11,13,15,3,182,1,7,11,4,0,2,0,4,2,1,0,0,0,16,1,0,2,1,0,7,2,0,0,1,0,1,0,0,0,0,4,0,0,3,0,0,0,1,0,0,7,449,445,722,20, - ,1,F,ccaaf95f0badcd300f5d7b17c56e3f72ae4d5bf61cd62a26a950e43bf59db9f9,03/06/2024 04:54:03,03/06/2024 06:12:45,03/06/2024 06:15:09,CATD,ESCANER,ACTA PREP
'211056B0100,'211056B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1056,'01,B,'00,1,2,220,349,10,359,94,10,0,10,18,15,1,165,5,3,5,6,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,0,0,9,359,359,545,20, - ,1,F,ba7d4a1dc33b96fdc15af663d5ddc45f01d13a5d85096945c321db284657828b,03/06/2024 04:58:36,03/06/2024 06:16:15,03/06/2024 06:22:29,CATD,ESCANER,ACTA PREP
'211056C0100,'211056C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1056,'01,C,'00,1,2,196,375,8,383,101,15,6,15,17,14,0,161,2,2,5,5,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,8,1,0,0,0,1,0,0,0,0,1,4,0,0,8,1,0,0,0,0,0,11,383,383,545,20, - ,1,F,a60cbd0fd17517bd25292b60b1d74313deac95ef0c8076a9c0ce9d42b87e6a2e,03/06/2024 04:58:16,03/06/2024 06:16:10,03/06/2024 06:50:21,CATD,ESCANER,ACTA PREP
'211057B0100,'211057B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1057,'01,B,'00,1,2,234,377,10,387,109,13,5,14,11,15,2,169,1,3,2,5,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,13,388,373,588,20, - ,1,F,ea7f89e7c38304e1ff998205ad6fe38da67fed4f34df0ccdfb4854ad16961bc0,03/06/2024 04:56:49,03/06/2024 06:17:41,03/06/2024 06:51:20,CATD,ESCANER,ACTA PREP
'211057C0100,'211057C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1057,'01,C,'00,1,2,220,393,9,402,99,11,5,9,11,14,1,192,2,6,3,9,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,8,4,401,588,20, - ,1,F,cf9bfe957248147819c7a26aef9e6a51de0e46b93b1ce26865f3f1a271ed78f3,03/06/2024 04:55:19,03/06/2024 06:13:16,03/06/2024 06:47:09,CATD,ESCANER,ACTA PREP
'211058B0100,'211058B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1058,'01,B,'00,1,2,295,462,4,466,145,19,4,7,21,16,2,175,5,2,17,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,42,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,8,463,463,727,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0bc47e4a0746ab4ec5c8bf1122b58807cf109820f36fa0f7b79ac11166d8fba3,03/06/2024 04:18:26,03/06/2024 04:20:13,03/06/2024 04:24:25,CATD,ESCANER,ACTA PREP
'211058C0100,'211058C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1058,'01,C,'00,1,2,319,436,5,441,135,12,5,15,13,17,3,170,8,4,6,6,0,1,0,3,1,0,0,0,0,8,1,1,1,2,0,4,0,0,0,1,0,0,0,0,1,2,0,0,1,4,0,0,2,0,0,0,7,432,434,727,20, - ,1,F,f18fe37db44641d4855be304080f24a7a1438d481253a004c20176792c0a1f86,03/06/2024 01:22:09,03/06/2024 01:23:21,03/06/2024 01:24:44,CASILLA,MOVIL,ACTA PREP
'211058C0200,'211058C02002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1058,'02,C,'00,1,2,309,442,6,448,140,12,3,15,17,14,5,175,11,2,8,9,0,0,0,0,0,0,0,0,0,11,2,1,1,1,0,6,1,0,0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,12,459,455,726,20, - ,1,F,9e45cc87634c29e8da631e7b7e9bf85ea45ebda8af717bc7fed085015d7d198f,03/06/2024 01:51:45,03/06/2024 02:05:26,03/06/2024 02:30:09,CASILLA,MOVIL,ACTA PREP
'211058C0300,'211058C03002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1058,'03,C,'00,1,2,298,452,10,462,152,21,5,20,18,12,1,179,1,0,13,10,0,0,0,2,1,1,0,0,0,8,2,0,1,1,0,9,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,4,SIN DATO,469,726,20, - ,1,F,e3312259b722a0b51505929e6a4745aff62543de438ed3c0e47bdaf98d861b5d,03/06/2024 01:53:38,03/06/2024 02:08:18,03/06/2024 02:16:26,CASILLA,MOVIL,ACTA PREP
'211058C0400,'211058C04002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1058,'04,C,'00,1,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,0,726,20,TODOS ILEGIBLES O SIN DATO,0,F,1434e98d04785ce631ae1f6001add5dff06910c260443f004b1a297f935a9a17,03/06/2024 00:56:24,03/06/2024 00:57:36,03/06/2024 00:59:21,CASILLA,MOVIL,ACTA PREP
'211059B0100,'211059B01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1059,'01,B,'00,1,2,310,443,3,446,111,18,5,19,20,14,1,209,8,2,8,7,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5,1,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,1,0,0,4,446,446,722,20, - ,1,F,d2a83592bbf0958fdaab788d53646425068a4b6d3f64e96d6a6a12dd4a4b09cc,02/06/2024 23:30:19,02/06/2024 23:32:55,02/06/2024 23:36:19,CASILLA,MOVIL,ACTA PREP
'211059C0100,'211059C01002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1059,'01,C,'00,1,2,304,SIN DATO,19,19,102,7,3,19,21,8,7,178,3,1,7,7,0,0,0,4,1,1,0,0,6,16,1,1,0,1,0,5,0,0,0,0,0,1,2,1,0,0,1,0,0,5,0,1,0,0,0,0,8,412,418,721,20, - ,1,F,9f9a08dc97b7ca2b439bfa58395ef7998d2be8fa17fc6008fe6fbb5f70eec671,02/06/2024 22:16:27,02/06/2024 22:24:59,02/06/2024 22:27:28,CASILLA,MOVIL,ACTA PREP
'211059C0200,'211059C02002,'21,PUEBLA,'009,HEROICA PUEBLA DE ZARAGOZA,'1059,'02,C,'00,1,2,318,433,4,437,124,6,5,19,25,14,3,172,2,6,12,5,2,1,SIN DATO,5,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,8,2,1,2,SIN DATO,SIN DATO,7,SIN DATO,1,2,1,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,2,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,3,12,436,721,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,75e413674fc7e3a25e5c653513425f34151f2d8cffaaddbb8782cb5bab57cc30,02/06/2024 23:04:28,02/06/2024 23:08:56,02/06/2024 23:14:34,CASILLA,MOVIL,ACTA PREP
